,text_id,sent_id,sent,is_requirement
265,11,33,"Demonstrated ability to calibrate I&amp;C systems and equipment, including analytic equipment.",1
266,11,34,"Demonstrated ability to configure and operate various test instruments and equipment, as necessary, to troubleshoot and repair plant equipment including, but not limited to, distributed control systems, programmable logic controllers, motor control centers, transformers, generators, and continuous emissions monitor (CEM) systems.",1
267,11,35,Demonstrated ability to work with others in a team environment. ,1
268,11,36,"BENEFITSWhat is offered:Competitive compensation package100% matched retirement fundAnnual vacations paid for by companySignificant bonus structureOpportunity for advancement Full benefits packageAnnual performance reviews and base salary increasesAnnual cost of living increases Sound, clean, safe and enjoyable working environment &amp; Company CultureWorld renound management and executive team who promote from within, leverage careers and invest in employees for the long-term success of their careers and overall company/employee goalsPlease Apply for Immediate Consideration. ",0
269,11,37,Qualified candidates contact: Darren Lawson | VP of Recruiting | #EMAIL_395225df8eed70288fc67310349d63d49d5f2ca6bc14dbb5dcbf9296069ad88c# | #PHONE_70128aad0c118273b0c2198a08d528591b932924e165b6a8d1272a6f9e2763d1#    ,0
270,12,0,MarketInvoice is one of the most high-profile London based fin-tech companies.,0
271,12,1,"The Company is Europe’s leading P2P invoice finance platform that allows SMEs to quickly and flexibly sell their invoices, releasing critical working capital in the process.",0
272,12,2,Our mission at MarketInvoice is to modernise the way in which SMEs finance their working capital and fund their growth.,0
273,12,3,We are seeking to bring much-needed innovation to the banking industry in much the same way that online retailers disrupted the high street.,0
274,12,4,"You will be joining a diverse, multi-talented, fast-growing team that is passionate about using technology to help businesses access funding and change the world of business finance.",0
275,12,5,"DESCRIPTIONAs an Investor Sales Analyst, you will be responsible for onboarding and maintaining investors on the MarketInvoice platform.",0
276,12,6,"You will process new applications from high-net-worth individuals, family offices, hedge funds and other institutional investors, as well as respond to investor queries and preparing internal and external reports and analytics.",0
277,12,7,You will be the point person for a number of personal and institutional relationships within the investment community. ,0
278,12,8,"Responsibilities:Investor onboarding &amp; diligence: understand the key features of the MarketInvoice product offering, communicate the selling points as well as the risks involved in investing via the MarketInvoice platform, process investor applications in an efficient and organised mannerInvestor Know-Your-Customer (KYC) and Anti-Money Laundering (AML) checks to ensure that investor applicants are bona fide and adhere to our thresholdsInvestor maintenance: understand the priorities of registered investors, monitor the platform in order to forecast demand and address transaction-specific investor concerns.",0
279,12,9,"Produce a quarterly investor bulletin as well as short research notes for particular transactionsInvestor marketing: Introduce the MarketInvoice product to potential investors, attend (and help organise) conferences / events for potential investors, network actively, etc. ",0
280,12,10,"At MarketInvoice you will:Have a huge impact on the company by building a sophisticated and scalable investor baseWork in a fun, dynamic environment that has innovation at its coreWork with smart people and play your part in changing an industry for the better ",0
281,12,11,"A successful applicant will have a keen interest in financial markets as well as alternative finance and fintechKnowledge of a variety of asset classes, strong communication skills and ideally 1-2 years’ experience in sales, investment management, private banking or investment banking.",1
282,12,12,"Strong communication and interpersonal skills, a team playerStrong knowledge of MS Office (particularly PPT, Excel and Word),",1
283,12,13,experience working mailing software such as Mailchimp is a bonusAbility to work and deliver accurate results under strict deadlines,1
284,12,14,Competitive basic salary Company benefits include healthcare and half price gym,0
285,12,15,membershipThe opportunity to progress your career at one of London's hottest FinTech startups.,0
286,13,0,MarketInvoice is one of the most high-profile London based fin-tech companies.,0
287,13,1,"The Company is Europe’s leading P2P invoice finance platform that allows SMEs to quickly and flexibly sell their invoices, releasing critical working capital in the process.",0
